="Heterogeneity in treatment effects on bisasp by BMasp12 BMasp BMcse BMloc BMseff BMprob at First Endline (W3) and Second Endline (W4)"
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.069)   ",="        (69.186)   ",="        (55.133)   ",="         (1.907)   ",="         (0.136)   ",="         (7.966)   ",="         (0.092)   ",="         (3.398)   ",="         (0.188)   ",="        (10.241)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMcse                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.034   ",="           0.016   ",="           4.315   ",="          -0.449   ",="           0.134   ",="          -5.714   ",="          -0.102   ",="          -3.040   ",="          -0.036   ",="         -14.568   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.103)   ",="        (70.439)   ",="        (53.780)   ",="         (2.039)   ",="         (0.227)   ",="         (9.189)   ",="         (0.104)   ",="         (3.780)   ",="         (0.238)   ",="        (10.634)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BMC_BMcse                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.039   ",="         128.053   ",="          -5.815   ",="          -0.117   ",="          -0.174   ",="          -8.765   ",="          -0.072   ",="           2.833   ",="          -0.095   ",="         -19.331   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.086)   ",="       (139.220)   ",="        (59.164)   ",="         (2.074)   ",="         (0.188)   ",="         (8.024)   ",="         (0.099)   ",="         (3.120)   ",="         (0.243)   ",="        (12.007)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="B_BMloc                                           ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.062   ",="          -9.399   ",="          17.683   ",="          -2.326   ",="          -0.192   ",="         -10.979   ",="          -0.136   ",="          -1.399   ",="          -0.375   ",="         -10.387   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.090)   ",="        (67.064)   ",="        (42.892)   ",="         (1.925)   ",="         (0.175)   ",="         (8.432)   ",="         (0.101)   ",="         (3.051)   ",="         (0.264)   ",="         (9.856)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BM_BMloc                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.026   ",="         -21.068   ",="          35.564   ",="          -1.867   ",="           0.045   ",="          -2.918   ",="          -0.084   ",="          -1.627   ",="          -0.231   ",="          -3.541   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.069)   ",="        (74.202)   ",="        (56.189)   ",="         (1.942)   ",="         (0.135)   ",="         (7.850)   ",="         (0.091)   ",="         (3.400)   ",="         (0.189)   ",="        (10.198)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMloc                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.026   ",="          52.218   ",="          61.455   ",="          -1.051   ",="          -0.016   ",="           1.045   ",="          -0.003   ",="          -0.251   ",="          -0.027   ",="          -1.606   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.102)   ",="        (71.379)   ",="        (52.546)   ",="         (2.011)   ",="         (0.228)   ",="         (8.494)   ",="         (0.105)   ",="         (3.743)   ",="         (0.240)   ",="        (10.186)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BMC_BMloc                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.092   ",="         160.312   ",="          57.619   ",="           3.472*  ",="          -0.006   ",="          -0.820   ",="          -0.048   ",="           3.419   ",="          -0.141   ",="         -13.566   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.075)   ",="       (117.187)   ",="        (57.525)   ",="         (1.838)   ",="         (0.193)   ",="         (6.548)   ",="         (0.097)   ",="         (2.902)   ",="         (0.245)   ",="        (11.881)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="B_BMseff                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.085   ",="         -67.004   ",="        -118.036** ",="          -0.810   ",="          -0.081   ",="         -21.638   ",="          -0.278   ",="           0.702   ",="          -0.744   ",="         -32.686*  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.129)   ",="        (83.497)   ",="        (54.584)   ",="         (3.371)   ",="         (0.223)   ",="        (15.008)   ",="         (0.183)   ",="         (4.473)   ",="         (0.532)   ",="        (17.636)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BM_BMseff                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.056   ",="         122.076   ",="          71.819   ",="           0.965   ",="          -0.074   ",="           3.747   ",="           0.092   ",="           2.547   ",="          -0.070   ",="          15.909   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.084)   ",="        (84.798)   ",="        (53.478)   ",="         (2.150)   ",="         (0.170)   ",="         (8.269)   ",="         (0.097)   ",="         (3.157)   ",="         (0.228)   ",="         (9.803)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMseff                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.098   ",="        -103.027   ",="         -81.679   ",="          -2.031   ",="          -0.202   ",="          -9.588   ",="          -0.169   ",="          -0.589   ",="          -0.229   ",="         -27.957*  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.142)   ",="        (99.420)   ",="        (61.847)   ",="         (2.950)   ",="         (0.322)   ",="        (12.458)   ",="         (0.141)   ",="         (3.852)   ",="         (0.336)   ",="        (16.559)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BMC_BMseff                                        ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.001   ",="          66.331   ",="         -65.261   ",="          -0.425   ",="           0.117   ",="         -10.640   ",="          -0.161   ",="          -1.091   ",="           0.096   ",="         -36.887** ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.115)   ",="       (140.746)   ",="        (81.032)   ",="         (2.695)   ",="         (0.201)   ",="        (11.989)   ",="         (0.123)   ",="         (4.144)   ",="         (0.246)   ",="        (17.787)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="B_BMprob                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.175   ",="         -10.287   ",="         -29.599   ",="          -3.413   ",="          -0.511** ",="         -22.286*  ",="          -0.384** ",="          -2.006   ",="          -1.137** ",="         -30.517** "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.116)   ",="        (72.814)   ",="        (49.631)   ",="         (2.730)   ",="         (0.230)   ",="        (12.884)   ",="         (0.154)   ",="         (3.764)   ",="         (0.457)   ",="        (15.544)   "
="BM_BMprob                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.073   ",="         181.718** ",="         136.525** ",="           1.970   ",="          -0.190   ",="           4.933   ",="           0.018   ",="           3.490   ",="          -0.348   ",="           9.634   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.091)   ",="        (80.561)   ",="        (56.254)   ",="         (2.296)   ",="         (0.176)   ",="         (9.147)   ",="         (0.105)   ",="         (3.363)   ",="         (0.247)   ",="        (10.649)   "
="BC_BMprob                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.001   ",="          -5.749   ",="          19.830   ",="          -3.692   ",="          -0.110   ",="           5.343   ",="          -0.180   ",="          -8.829*  ",="          -0.401   ",="           2.006   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.147)   ",="       (101.621)   ",="        (66.926)   ",="         (3.411)   ",="         (0.331)   ",="         (9.921)   ",="         (0.143)   ",="         (5.043)   ",="         (0.340)   ",="        (11.727)   "
="BMC_BMprob                                        ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.004   ",="         179.685   ",="          18.070   ",="          -0.984   ",="           0.175   ",="          -8.251   ",="          -0.084   ",="          -4.488   ",="           0.225   ",="         -14.334   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.109)   ",="       (165.682)   ",="        (72.941)   ",="         (2.504)   ",="         (0.184)   ",="        (11.177)   ",="         (0.102)   ",="         (3.660)   ",="         (0.233)   ",="        (14.486)   "
="R-squared                                         ",="           0.313   ",="           0.322   ",="           0.510   ",="           0.310   ",="           0.142   ",="           0.170   ",="           0.223   ",="           0.211   ",="           0.139   ",="           0.173   ",="           0.317   ",="           0.322   ",="           0.512   ",="           0.310   ",="           0.145   ",="           0.171   ",="           0.214   ",="           0.207   ",="           0.134   ",="           0.169   ",="           0.311   ",="           0.321   ",="           0.509   ",="           0.308   ",="           0.139   ",="           0.151   ",="           0.200   ",="           0.199   ",="           0.130   ",="           0.160   ",="           0.312   ",="           0.321   ",="           0.509   ",="           0.310   ",="           0.138   ",="           0.151   ",="           0.200   ",="           0.198   ",="           0.130   ",="           0.157   ",="           0.312   ",="           0.321   ",="           0.511   ",="           0.307   ",="           0.138   ",="           0.155   ",="           0.205   ",="           0.198   ",="           0.133   ",="           0.173   ",="           0.314   ",="           0.322   ",="           0.510   ",="           0.310   ",="           0.143   ",="           0.155   ",="           0.208   ",="           0.203   ",="           0.145   ",="           0.161   "
="N                                                 ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1013   ",="            1013   ",="            1023   ",="            1024   ",="            1022   ",="            1024   ",="            1023   ",="            1024   ",="            1022   "
="Dependent Variable Mean in Control Group          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="Dependent Variable SD in Control Group            ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="F-test (p-value): Book + Interaction              ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="F-test (p-value): Book & Movie + Interaction      ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="F-test (p-value): Book & Assistaince + Interaction",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="F-test (p-value): All Three + Interaction         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="* p<0.10, ** p<0.05, *** p<0.01"
